label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
right,0.796733021736145,0.5355385541915894,0.009062271565198898,0.9996529221534729,0.3815710246562958,0.31025728583335876,-0.4434351921081543,0.9999843239784241,0.8201424479484558,0.9603082537651062,0.27218544483184814,0.46454334259033203,0.14954407513141632,0.7514033913612366,-0.5070284605026245,0.9126533269882202
right,0.8080172538757324,0.5564442276954651,0.025339657440781593,0.9997015595436096,0.4048503041267395,0.3111915588378906,-0.4735754430294037,0.9999851584434509,0.8357537984848022,0.9594924449920654,0.33918869495391846,0.5218212008476257,0.1697550117969513,0.7230002284049988,-0.5137697458267212,0.9223803877830505
right,0.8076751828193665,0.5608148574829102,0.04244033992290497,0.9997157454490662,0.40529388189315796,0.31077173352241516,-0.47832804918289185,0.9999856948852539,0.8355700373649597,0.9607702493667603,0.36579030752182007,0.5313446521759033,0.1704484522342682,0.7204469442367554,-0.5336242914199829,0.9239456653594971
right,0.8078552484512329,0.5620728731155396,0.016434581950306892,0.9997236132621765,0.4053853154182434,0.31094667315483093,-0.48765286803245544,0.9999852180480957,0.8376914858818054,0.962367594242096,0.2915535867214203,0.5284348726272583,0.1708783209323883,0.7183528542518616,-0.536159098148346,0.9181279540061951
right,0.8074160814285278,0.562827467918396,0.010334379971027374,0.9997178912162781,0.40584856271743774,0.31112390756607056,-0.49255165457725525,0.9999843835830688,0.8376067876815796,0.967538058757782,0.2875315845012665,0.5236750841140747,0.1711273044347763,0.7170141935348511,-0.5336207151412964,0.911839485168457
right,0.8071037530899048,0.5631095767021179,0.011002788320183754,0.9997079372406006,0.40677791833877563,0.31101149320602417,-0.500249445438385,0.999984085559845,0.8400735855102539,0.9665071964263916,0.2918536961078644,0.5286777019500732,0.17207682132720947,0.716997504234314,-0.55196213722229,0.911862313747406
right,0.806441605091095,0.5627394318580627,0.020421747118234634,0.9997221827507019,0.40707674622535706,0.30957603454589844,-0.49940380454063416,0.9999843239784241,0.8398422002792358,0.9644320011138916,0.3213433027267456,0.5294103026390076,0.17207877337932587,0.7159340381622314,-0.551163911819458,0.9109375476837158
right,0.8061941862106323,0.5634686350822449,0.03592449426651001,0.9997231364250183,0.4070952832698822,0.3096280097961426,-0.5163289308547974,0.9999847412109375,0.8399935960769653,0.9653297066688538,0.3782558739185333,0.539438784122467,0.1720837652683258,0.7168804407119751,-0.5853392481803894,0.9157953858375549
right,0.8055256605148315,0.5667758584022522,0.051192231476306915,0.999723494052887,0.4074379503726959,0.3095287084579468,-0.5088300108909607,0.999984622001648,0.8399632573127747,0.9670003652572632,0.36930423974990845,0.5390808582305908,0.17277216911315918,0.7169310450553894,-0.5788196325302124,0.9157729148864746
right,0.8061068654060364,0.5705009698867798,0.04832831025123596,0.9997043013572693,0.4105564057826996,0.3093389868736267,-0.5162850618362427,0.9999849200248718,0.8357605934143066,0.96756511926651,0.3769574463367462,0.5258474946022034,0.17333795130252838,0.7165643572807312,-0.5967254042625427,0.9186550378799438
right,0.808045506477356,0.5722182989120483,0.0489182285964489,0.9996940493583679,0.41162925958633423,0.30928802490234375,-0.5198927521705627,0.9999852776527405,0.8357100486755371,0.969732403755188,0.3815823495388031,0.5138868689537048,0.1736559271812439,0.7197330594062805,-0.6014584898948669,0.919860303401947
right,0.8080700039863586,0.574599027633667,0.049354325979948044,0.9996964931488037,0.4121100902557373,0.3092114329338074,-0.5186900496482849,0.9999856948852539,0.8359622955322266,0.9725806713104248,0.3817313611507416,0.509468138217926,0.17286112904548645,0.7250242829322815,-0.5981993079185486,0.9205098152160645
right,0.8087038993835449,0.577212393283844,0.07076884806156158,0.9997090101242065,0.41327810287475586,0.3085958659648895,-0.48878806829452515,0.9999865889549255,0.8357285261154175,0.9743231534957886,0.41175442934036255,0.5185362100601196,0.1729031205177307,0.7239788174629211,-0.5649694204330444,0.9245390892028809
right,0.8132779002189636,0.5782985687255859,0.05745488405227661,0.9997232556343079,0.4143590033054352,0.30757060647010803,-0.4856335520744324,0.9999876618385315,0.8401718139648438,0.9748794436454773,0.3825218081474304,0.5203397870063782,0.1731049120426178,0.7231506705284119,-0.5546150803565979,0.926997721195221
right,0.8133231997489929,0.5781739354133606,0.05948282405734062,0.9997335076332092,0.41595205664634705,0.30574890971183777,-0.4830707907676697,0.9999880790710449,0.8410071134567261,0.9778911471366882,0.39675265550613403,0.5240560173988342,0.17455776035785675,0.722716748714447,-0.5575739145278931,0.9279386401176453
right,0.813194751739502,0.5779299139976501,0.06702364236116409,0.9997493028640747,0.4165067672729492,0.30531856417655945,-0.5039215683937073,0.9999884366989136,0.8399672508239746,0.9833604693412781,0.41563209891319275,0.5307013392448425,0.1752796620130539,0.7226717472076416,-0.5994223356246948,0.9294999837875366
right,0.8136383295059204,0.5766732692718506,0.095606729388237,0.9997723698616028,0.41951698064804077,0.3039129972457886,-0.4829886555671692,0.9999895095825195,0.8374192118644714,0.9819933176040649,0.4827301502227783,0.527597188949585,0.17775167524814606,0.7100358605384827,-0.5567471981048584,0.9315089583396912
right,0.813886821269989,0.5757038593292236,0.09110590070486069,0.9997863173484802,0.42090529203414917,0.3035023808479309,-0.47902122139930725,0.9999901652336121,0.8376796841621399,0.9821086525917053,0.4696601927280426,0.5360097289085388,0.17811213433742523,0.7057952284812927,-0.5550382137298584,0.9341346025466919
right,0.8130499124526978,0.572592556476593,0.10904862731695175,0.9997990727424622,0.4235468804836273,0.30183306336402893,-0.49476608633995056,0.9999900460243225,0.8375412821769714,0.980094313621521,0.5059093236923218,0.5303118228912354,0.17939503490924835,0.6976722478866577,-0.569709062576294,0.9297452569007874
right,0.8123885989189148,0.5730365514755249,0.1034514307975769,0.999808669090271,0.4244120121002197,0.30091574788093567,-0.4960032105445862,0.9999904036521912,0.8365036249160767,0.9795079827308655,0.4938151240348816,0.5315961241722107,0.17977286875247955,0.6973074078559875,-0.5916714668273926,0.9313786029815674
right,0.8108054399490356,0.573230504989624,0.11888685077428818,0.9998180270195007,0.4251081943511963,0.29963549971580505,-0.4937869906425476,0.9999909996986389,0.8321734666824341,0.9783732891082764,0.5270681977272034,0.5221841335296631,0.17994347214698792,0.6955457329750061,-0.591167151927948,0.9344855546951294
right,0.8108304738998413,0.5734561085700989,0.11212140321731567,0.9998259544372559,0.4271770119667053,0.2971102297306061,-0.5214987993240356,0.9999911189079285,0.8304368257522583,0.9816476702690125,0.5471296906471252,0.5075682997703552,0.18042883276939392,0.695351779460907,-0.6222633719444275,0.9323463439941406
right,0.8107904195785522,0.5745412111282349,0.1102655902504921,0.9998326897621155,0.4273696839809418,0.2967076599597931,-0.5255488157272339,0.9999914765357971,0.8279573321342468,0.982257068157196,0.5299675464630127,0.4946247339248657,0.18074601888656616,0.6952577829360962,-0.621381402015686,0.9330512285232544
right,0.8106188774108887,0.574682354927063,0.10684984922409058,0.9998342394828796,0.4282746911048889,0.2962751090526581,-0.5256097912788391,0.9999914765357971,0.8278209567070007,0.9850993752479553,0.5248993635177612,0.4890632927417755,0.18211941421031952,0.6952945590019226,-0.6231268048286438,0.9332008361816406
right,0.8109302520751953,0.5749176144599915,0.09756927937269211,0.9998286366462708,0.4302214980125427,0.29597780108451843,-0.5247254967689514,0.999991238117218,0.8274484872817993,0.9856725335121155,0.4989265501499176,0.4859802722930908,0.1834353506565094,0.6952822804450989,-0.6288115978240967,0.9341825842857361
right,0.8110635876655579,0.5795279145240784,0.12487062066793442,0.9998379945755005,0.43290647864341736,0.2966357469558716,-0.5170490145683289,0.9999915957450867,0.8253016471862793,0.9862247109413147,0.5274542570114136,0.48511263728141785,0.18357150256633759,0.6957502365112305,-0.6206849217414856,0.9359678626060486
right,0.775030255317688,0.5458208918571472,0.04465436562895775,0.9997583031654358,0.3463183641433716,0.31799033284187317,-0.4221211075782776,0.9999817609786987,0.7984334826469421,0.9231976866722107,0.32117217779159546,0.45887836813926697,0.135402649641037,0.7395218014717102,-0.4748489260673523,0.9237881898880005
right,0.8063369989395142,0.5589688420295715,-0.09682969748973846,0.9996179938316345,0.341318815946579,0.3792112469673157,-0.38638609647750854,0.999739408493042,0.834841251373291,0.9699844121932983,0.08167491853237152,0.567101001739502,0.13611957430839539,0.8081248998641968,-0.39890551567077637,0.7131181955337524
right,0.8056610226631165,0.5572131276130676,-0.056736499071121216,0.9996005892753601,0.3532603979110718,0.3720356822013855,-0.41279396414756775,0.999780535697937,0.831987738609314,0.9647199511528015,0.15664975345134735,0.5366725921630859,0.14045777916908264,0.8000504374504089,-0.4315292239189148,0.7401477098464966
right,0.8027917742729187,0.5624106526374817,-0.05631328746676445,0.9996117353439331,0.3545460104942322,0.37350842356681824,-0.4566449522972107,0.9998165965080261,0.8282549977302551,0.9606446623802185,0.1825263798236847,0.5188403725624084,0.1397198587656021,0.8012967705726624,-0.4994533658027649,0.7688485383987427
right,0.8034858703613281,0.559459388256073,-0.03854093700647354,0.9996156692504883,0.3630134165287018,0.37203219532966614,-0.4374980330467224,0.9998445510864258,0.8220005035400391,0.9522331953048706,0.23616531491279602,0.4923541843891144,0.14078634977340698,0.801298975944519,-0.4618634581565857,0.7895961403846741
right,0.8046409487724304,0.5602930784225464,-0.036235831677913666,0.9996121525764465,0.36449992656707764,0.37110576033592224,-0.4598424434661865,0.9998674392700195,0.8208397626876831,0.9502920508384705,0.22221097350120544,0.47319296002388,0.14092937111854553,0.7991828322410583,-0.5009525418281555,0.8093477487564087
right,0.8058682680130005,0.565089225769043,-0.02595340833067894,0.9996237754821777,0.36553847789764404,0.36954841017723083,-0.45130762457847595,0.9998875856399536,0.8208028078079224,0.9530707001686096,0.23297926783561707,0.4608992040157318,0.14127227663993835,0.7975035309791565,-0.48815298080444336,0.8267708420753479
right,0.8054162859916687,0.5676413178443909,-0.01488002110272646,0.9996468424797058,0.36484473943710327,0.36599719524383545,-0.4309062063694,0.999911367893219,0.8203555345535278,0.958552360534668,0.30194076895713806,0.4491444528102875,0.14082053303718567,0.7956494092941284,-0.4815896153450012,0.8494382500648499
right,0.7549353837966919,0.5061367154121399,-0.13760890066623688,0.9998766779899597,0.2899949848651886,0.3833599090576172,-0.31842896342277527,0.999933660030365,0.8087335824966431,0.9385908246040344,-0.013962146826088428,0.6620211005210876,0.10848979651927948,0.8176307678222656,-0.3889232873916626,0.7641648054122925
right,0.761259913444519,0.5112749338150024,-0.10585224628448486,0.9998746514320374,0.29772844910621643,0.38116976618766785,-0.3528686761856079,0.9999344944953918,0.8116101026535034,0.9464424252510071,0.03588731586933136,0.655235767364502,0.11103155463933945,0.8152521252632141,-0.42918309569358826,0.7659755945205688
right,0.7743555307388306,0.5230399966239929,-0.08248553425073624,0.9998680353164673,0.3083629906177521,0.37696173787117004,-0.38551872968673706,0.9999380707740784,0.8169109225273132,0.9615103006362915,0.10672098398208618,0.6370739936828613,0.11330429464578629,0.811862051486969,-0.4515799880027771,0.7665015459060669
right,0.7759448885917664,0.5283733606338501,-0.07421410083770752,0.9998621344566345,0.3113214373588562,0.37434783577919006,-0.3681335747241974,0.999941885471344,0.8172928690910339,0.9671362042427063,0.10195620357990265,0.624761164188385,0.11888456344604492,0.8085276484489441,-0.44459104537963867,0.7719279527664185
right,0.775241494178772,0.5324875712394714,-0.07324956357479095,0.9998576045036316,0.3114233613014221,0.3700835108757019,-0.385258287191391,0.9999457001686096,0.8172526359558105,0.9714329838752747,0.1259022206068039,0.6190022826194763,0.12076662480831146,0.806160032749176,-0.43448323011398315,0.783679723739624
right,0.7755532264709473,0.533003032207489,-0.04085664823651314,0.9998372197151184,0.31324502825737,0.36662042140960693,-0.38413751125335693,0.9999477863311768,0.8133561015129089,0.9707612991333008,0.19089505076408386,0.5926072001457214,0.12306706607341766,0.8033581376075745,-0.43171897530555725,0.7884958386421204
right,0.7757582068443298,0.5365769863128662,-0.029341991990804672,0.9998212456703186,0.31626465916633606,0.36575958132743835,-0.3809766173362732,0.9999498724937439,0.8116957545280457,0.9671533107757568,0.21668486297130585,0.5848727226257324,0.12584733963012695,0.7997303009033203,-0.44592171907424927,0.8005802035331726
right,0.7754439115524292,0.5389667749404907,-0.007657548878341913,0.999808132648468,0.320612370967865,0.36506107449531555,-0.3798876404762268,0.9999509453773499,0.8077998161315918,0.9645407795906067,0.232689768075943,0.5786381959915161,0.1285652369260788,0.7967782616615295,-0.44740191102027893,0.8140477538108826
right,0.777542769908905,0.5439039468765259,-0.009909483604133129,0.9997765421867371,0.32241714000701904,0.3649473786354065,-0.3881128132343292,0.999951183795929,0.8028919100761414,0.9653801321983337,0.21414461731910706,0.5378623604774475,0.12846896052360535,0.7960063219070435,-0.4216306805610657,0.8184291124343872
right,0.777674674987793,0.5439144372940063,-0.012224476784467697,0.9997746348381042,0.32388314604759216,0.36477765440940857,-0.3874151110649109,0.9999522566795349,0.8029125928878784,0.9638654589653015,0.21069832146167755,0.5369197130203247,0.12901172041893005,0.7929564714431763,-0.4430724084377289,0.8245282173156738
right,0.7774369120597839,0.5474599599838257,-0.018785804510116577,0.9997631311416626,0.3255564868450165,0.36392927169799805,-0.44741806387901306,0.9999520778656006,0.8070966005325317,0.9701427817344666,0.16157148778438568,0.5257566571235657,0.12857334315776825,0.793201744556427,-0.535849928855896,0.8233298659324646
right,0.7775155901908875,0.5472205281257629,-0.009020264260470867,0.9997341632843018,0.3269432783126831,0.3622099757194519,-0.443467915058136,0.9999516606330872,0.8115841150283813,0.9685113430023193,0.22742576897144318,0.5039671659469604,0.12802891433238983,0.7929636240005493,-0.5054313540458679,0.8235018849372864
right,0.7788808941841125,0.5514741539955139,-0.03613506630063057,0.9997208714485168,0.3293549120426178,0.35911667346954346,-0.4485134482383728,0.9999514818191528,0.8114301562309265,0.9690991044044495,0.14711996912956238,0.5010367631912231,0.12924210727214813,0.7914904952049255,-0.5207459330558777,0.8251301646232605
right,0.7788676023483276,0.5518434643745422,0.014318558387458324,0.999705970287323,0.337719589471817,0.35323938727378845,-0.4439226984977722,0.999953031539917,0.8098794221878052,0.9690406918525696,0.29018113017082214,0.4913998544216156,0.13126106560230255,0.7876682281494141,-0.5282805562019348,0.8308455944061279
right,0.7819769978523254,0.5519631505012512,0.03153175860643387,0.9996882081031799,0.3440897762775421,0.347038209438324,-0.43081074953079224,0.999955415725708,0.8088176846504211,0.9696643948554993,0.29728803038597107,0.47533079981803894,0.1322997510433197,0.7838165760040283,-0.4710021913051605,0.835117518901825
right,0.784317672252655,0.5517674088478088,0.033965934067964554,0.9996076226234436,0.3457673192024231,0.34549278020858765,-0.44098687171936035,0.9999565482139587,0.7943968772888184,0.9686247706413269,0.3512073755264282,0.4364418685436249,0.13222046196460724,0.7838250398635864,-0.4634527564048767,0.8354314565658569
right,0.7464483976364136,0.49840247631073,-0.10123614221811295,0.999802827835083,0.27723389863967896,0.3750091791152954,-0.4115775525569916,0.9999246001243591,0.7918168902397156,0.959234356880188,0.05960904434323311,0.6026244759559631,0.10333599150180817,0.8311212062835693,-0.512233316898346,0.7443253397941589
right,0.7489955425262451,0.5148213505744934,-0.08171369880437851,0.9998055100440979,0.2865351736545563,0.37283289432525635,-0.40826112031936646,0.9999275207519531,0.7970787286758423,0.9667524695396423,0.08925171941518784,0.6022077202796936,0.10654091835021973,0.8165337443351746,-0.5058845281600952,0.7536856532096863
right,0.7533403038978577,0.5194178223609924,-0.07676316052675247,0.9998191595077515,0.2928352355957031,0.3691757619380951,-0.3947886824607849,0.9999341368675232,0.7988243103027344,0.9690614938735962,0.13238531351089478,0.609859824180603,0.10940253734588623,0.8116797804832458,-0.4653684198856354,0.766260027885437
right,0.7554224133491516,0.5225510597229004,-0.06117197871208191,0.9998208284378052,0.29576176404953003,0.3647429645061493,-0.3876058757305145,0.99993896484375,0.7993395924568176,0.9678052067756653,0.12612779438495636,0.6045905947685242,0.11211474984884262,0.8065295815467834,-0.43283170461654663,0.7744337916374207
right,0.7585793137550354,0.53033447265625,-0.035747285932302475,0.9998205304145813,0.2996746599674225,0.360530823469162,-0.4276820123195648,0.9999426603317261,0.8034647703170776,0.9686014652252197,0.1546095907688141,0.6015815138816833,0.11620916426181793,0.8050369620323181,-0.48822230100631714,0.7798922061920166
right,0.7589192986488342,0.536551833152771,-0.01999855972826481,0.9998059868812561,0.3048613667488098,0.35552680492401123,-0.427715927362442,0.999945878982544,0.7958608865737915,0.968809962272644,0.1792028397321701,0.5771803855895996,0.12035626173019409,0.7999054789543152,-0.461700439453125,0.7844071984291077
right,0.7590821981430054,0.5385401844978333,-0.014366152696311474,0.9997965097427368,0.3105775713920593,0.35070741176605225,-0.4246266484260559,0.9999488592147827,0.7965966463088989,0.9685331583023071,0.22133119404315948,0.5708245635032654,0.12271332740783691,0.7938185930252075,-0.45016932487487793,0.7970849871635437
right,0.759010374546051,0.5402843952178955,-0.002901297528296709,0.9997882843017578,0.31865838170051575,0.3459379971027374,-0.4288576543331146,0.9999502301216125,0.8024021983146667,0.96844482421875,0.25468647480010986,0.5724468231201172,0.12482187896966934,0.7849541306495667,-0.48627346754074097,0.8035076260566711
right,0.7613117098808289,0.5414866209030151,-0.00038111984031274915,0.9997804164886475,0.3268863558769226,0.342876136302948,-0.4345785081386566,0.9999520778656006,0.8093935251235962,0.9712573885917664,0.23927780985832214,0.5742449164390564,0.12834008038043976,0.7800282835960388,-0.4898720681667328,0.8123922944068909
right,0.7648688554763794,0.546318769454956,0.02906978130340576,0.999775767326355,0.3329804539680481,0.34171468019485474,-0.4353933334350586,0.9999535083770752,0.810494601726532,0.9710586071014404,0.29362601041793823,0.5701956748962402,0.1323225349187851,0.7748779654502869,-0.5088521838188171,0.8206160664558411
right,0.7684965133666992,0.5483723878860474,0.01702967844903469,0.9997692108154297,0.3397127389907837,0.33938875794410706,-0.485831081867218,0.9999567270278931,0.8140453100204468,0.9731032252311707,0.2647690773010254,0.5600326657295227,0.1336577981710434,0.7759311199188232,-0.5228521823883057,0.8223778009414673
right,0.7687779664993286,0.5497637987136841,0.023073207587003708,0.9997783899307251,0.34721118211746216,0.33644649386405945,-0.47921982407569885,0.9999600052833557,0.8171535730361938,0.97230464220047,0.3037341833114624,0.5639488697052002,0.13529694080352783,0.7734131217002869,-0.518860936164856,0.8307766318321228
right,0.7703733444213867,0.5532757043838501,0.027019962668418884,0.9997686147689819,0.3539866507053375,0.3330032527446747,-0.4910964071750641,0.9999622106552124,0.8165372610092163,0.9726198315620422,0.32099825143814087,0.5516840815544128,0.13705295324325562,0.7687437534332275,-0.5245453119277954,0.8363837003707886
right,0.7725793123245239,0.5566405653953552,0.028993114829063416,0.9997617602348328,0.35892200469970703,0.3325165808200836,-0.4982646107673645,0.9999642968177795,0.8165303468704224,0.9728942513465881,0.3116801381111145,0.5334279537200928,0.13842587172985077,0.7661912441253662,-0.5452380180358887,0.8385111689567566
right,0.7766337394714355,0.5597303509712219,0.02802678570151329,0.9997478723526001,0.36319440603256226,0.3323415219783783,-0.48573002219200134,0.9999673962593079,0.8049901127815247,0.9771912097930908,0.347749799489975,0.5108593106269836,0.14394018054008484,0.7635334134101868,-0.5400093793869019,0.8489229679107666
right,0.7777390480041504,0.5635051131248474,0.03537250682711601,0.9997298717498779,0.3653196394443512,0.3326764404773712,-0.48396310210227966,0.999969482421875,0.8002771139144897,0.976435124874115,0.3585815727710724,0.4947356879711151,0.14553673565387726,0.7634304761886597,-0.5399975776672363,0.8562477231025696
right,0.7805188894271851,0.5644237399101257,0.049362339079380035,0.9997422099113464,0.37005266547203064,0.3328309655189514,-0.4733153283596039,0.9999718070030212,0.801893413066864,0.9774401783943176,0.36349132657051086,0.4952486455440521,0.14850333333015442,0.7623046636581421,-0.5390202403068542,0.862473726272583
right,0.7837563753128052,0.5626221895217896,0.018860695883631706,0.999754011631012,0.37141379714012146,0.332989901304245,-0.470742404460907,0.999973714351654,0.805881142616272,0.9818543791770935,0.3262278735637665,0.5011504292488098,0.14890433847904205,0.7601446509361267,-0.5346263647079468,0.8648238778114319
right,0.7605360746383667,0.5313050150871277,-0.07435162365436554,0.9998300671577454,0.31421464681625366,0.37554752826690674,-0.42825016379356384,0.9999434947967529,0.8281244039535522,0.9571182131767273,0.07663058489561081,0.6239874362945557,0.11545553058385849,0.8139253854751587,-0.6137136220932007,0.8176102042198181
right,0.7610090970993042,0.5305904746055603,-0.07503651082515717,0.9998235702514648,0.31527072191238403,0.37123754620552063,-0.42506614327430725,0.9999434351921082,0.8270930051803589,0.9567995667457581,0.10352476686239243,0.6302404403686523,0.11988730728626251,0.8069527745246887,-0.5862584114074707,0.8277280926704407
right,0.7611433863639832,0.5294185280799866,-0.07332263141870499,0.9998245239257812,0.31744807958602905,0.36710065603256226,-0.42183512449264526,0.9999437928199768,0.8285406231880188,0.9620740413665771,0.11735377460718155,0.6400423049926758,0.1235492005944252,0.80086749792099,-0.5954163670539856,0.8363441228866577
right,0.7629388570785522,0.5293614268302917,-0.043474696576595306,0.9998183250427246,0.32124486565589905,0.36102360486984253,-0.4258233606815338,0.9999454021453857,0.8298843502998352,0.961175262928009,0.21915364265441895,0.644089937210083,0.13095077872276306,0.7942206859588623,-0.5299925804138184,0.8488808870315552
right,0.7636919617652893,0.5327463746070862,-0.029193028807640076,0.9998103976249695,0.32877856492996216,0.3582729697227478,-0.40692010521888733,0.999947190284729,0.8314231038093567,0.9588809609413147,0.20179423689842224,0.6411864757537842,0.1355515569448471,0.7915647625923157,-0.43575167655944824,0.853036642074585
right,0.7646055221557617,0.5409804582595825,0.006652930285781622,0.9997839331626892,0.3355516493320465,0.356650173664093,-0.4452003836631775,0.9999498724937439,0.8310060501098633,0.9517486691474915,0.2637716829776764,0.6303471326828003,0.13922391831874847,0.7897670865058899,-0.4767654836177826,0.8574024438858032
right,0.7650372385978699,0.5433370471000671,0.006493573077023029,0.9997653961181641,0.33945995569229126,0.35437527298927307,-0.4417514204978943,0.9999523162841797,0.8301281929016113,0.9500228762626648,0.2747015357017517,0.6229520440101624,0.14264413714408875,0.7844265699386597,-0.5027964115142822,0.8635227084159851
right,0.7652208209037781,0.5482265949249268,-0.008165866136550903,0.9997605681419373,0.34193211793899536,0.3535934388637543,-0.45848599076271057,0.9999534487724304,0.8300463557243347,0.9527437090873718,0.24284259974956512,0.622744083404541,0.14280132949352264,0.7833340764045715,-0.5516294240951538,0.8652135729789734
right,0.7652427554130554,0.553400993347168,0.039802901446819305,0.9997681975364685,0.3447863459587097,0.35342565178871155,-0.449932336807251,0.9999562501907349,0.8300641775131226,0.9560368061065674,0.3290632665157318,0.6300374269485474,0.14349135756492615,0.7809855937957764,-0.5112026333808899,0.8698198199272156
right,0.7652204036712646,0.5566006898880005,0.06680765002965927,0.9997658729553223,0.3496301770210266,0.35303592681884766,-0.4426790177822113,0.9999618530273438,0.8231202960014343,0.9592252969741821,0.37509867548942566,0.6095142364501953,0.14427588880062103,0.7803145051002502,-0.49602842330932617,0.8765970468521118
right,0.7655783295631409,0.5588546991348267,0.09019109606742859,0.9997479915618896,0.3542286157608032,0.3527737855911255,-0.4478025436401367,0.999965250492096,0.8132079839706421,0.95998615026474,0.44793814420700073,0.5800796747207642,0.1442345827817917,0.7803188562393188,-0.498502254486084,0.8812453150749207
right,0.7656381726264954,0.5590810179710388,0.12228117883205414,0.9997276067733765,0.3570248484611511,0.3521776497364044,-0.4422614574432373,0.9999701380729675,0.8020651936531067,0.9433121085166931,0.4887167811393738,0.5433474779129028,0.1436326801776886,0.7772492170333862,-0.5379772782325745,0.8922258615493774
right,0.7669908404350281,0.5609086751937866,0.12326979637145996,0.9997200965881348,0.36054128408432007,0.3508421778678894,-0.4485543370246887,0.9999727606773376,0.8022476434707642,0.9439064860343933,0.5196040272712708,0.5390077233314514,0.14401817321777344,0.7710736393928528,-0.5387078523635864,0.9012128710746765
right,0.7682356238365173,0.5664695501327515,0.11460566520690918,0.9997394680976868,0.3624962866306305,0.350188672542572,-0.4241197109222412,0.9999755024909973,0.8053632974624634,0.956159770488739,0.4930996000766754,0.5460959672927856,0.1445682793855667,0.7667601704597473,-0.5129783749580383,0.907557487487793
right,0.7690778374671936,0.5689916014671326,0.11293052136898041,0.9997395873069763,0.36299222707748413,0.34954866766929626,-0.4346534311771393,0.9999773502349854,0.8106967210769653,0.9607086181640625,0.48408937454223633,0.5391415357589722,0.14315137267112732,0.7676340341567993,-0.5214341878890991,0.9101056456565857
right,0.7712036371231079,0.5720441937446594,0.13103969395160675,0.9997390508651733,0.36978766322135925,0.3488268256187439,-0.4601302146911621,0.999979555606842,0.8153942823410034,0.9621594548225403,0.5248433947563171,0.5367642045021057,0.14400805532932281,0.7699025869369507,-0.5552778840065002,0.9128689169883728
right,0.7770662903785706,0.5769060850143433,0.13174280524253845,0.9997385144233704,0.37442898750305176,0.348753958940506,-0.5076453685760498,0.9999806880950928,0.8223945498466492,0.9698885083198547,0.56120365858078,0.5362021327018738,0.14401648938655853,0.7703896164894104,-0.5993022918701172,0.9159997701644897
right,0.7829551100730896,0.5772037506103516,0.10992304980754852,0.9997535347938538,0.3824763000011444,0.34883448481559753,-0.4965505599975586,0.9999810457229614,0.826125979423523,0.9725602269172668,0.49380141496658325,0.5449431538581848,0.15101996064186096,0.7647361159324646,-0.5676279067993164,0.9131943583488464
right,0.7867879867553711,0.5789024829864502,0.11025378853082657,0.9997560977935791,0.3867615759372711,0.3481720983982086,-0.4771474301815033,0.9999822974205017,0.8251317739486694,0.9785907864570618,0.49338674545288086,0.5317719578742981,0.15204490721225739,0.7648507952690125,-0.5393707156181335,0.9121041297912598
right,0.7912580370903015,0.5812743902206421,0.10702584683895111,0.9997646808624268,0.3886028230190277,0.3472762107849121,-0.48015841841697693,0.999983549118042,0.8238270878791809,0.9798386693000793,0.49073249101638794,0.514976441860199,0.1518285572528839,0.7649929523468018,-0.5393527150154114,0.9099223613739014
right,0.7940869331359863,0.5844355225563049,0.11231668293476105,0.9997754693031311,0.39222684502601624,0.34619978070259094,-0.4878547787666321,0.999984860420227,0.8220438957214355,0.9819087982177734,0.49920064210891724,0.5064859986305237,0.15230876207351685,0.7650943994522095,-0.5543478727340698,0.9122562408447266
right,0.7974985241889954,0.5865318179130554,0.12042678892612457,0.9997830986976624,0.39669832587242126,0.3445188105106354,-0.4904007315635681,0.9999860525131226,0.8219701647758484,0.9794856905937195,0.5240052938461304,0.5027834177017212,0.15289638936519623,0.7625380158424377,-0.5861987471580505,0.9177582859992981
right,0.8050808906555176,0.5950883626937866,0.09511518478393555,0.9997963309288025,0.4036117494106293,0.34351885318756104,-0.5201284289360046,0.9999871253967285,0.8240138292312622,0.9881473779678345,0.4873129427433014,0.5063221454620361,0.15805482864379883,0.7489896416664124,-0.5871955752372742,0.9219997525215149
right,0.811811625957489,0.5941830277442932,0.0936138853430748,0.9998011589050293,0.41116732358932495,0.3433399796485901,-0.4856412410736084,0.9999876618385315,0.8290217518806458,0.986301839351654,0.4872073233127594,0.5027527809143066,0.15925325453281403,0.7455743551254272,-0.5718567371368408,0.9239553213119507
right,0.7670339345932007,0.5443346500396729,0.10381783545017242,0.9997630715370178,0.35505321621894836,0.3573927879333496,-0.45598655939102173,0.9999702572822571,0.8110683560371399,0.9542322158813477,0.4866161346435547,0.5437803268432617,0.13240265846252441,0.776777446269989,-0.5526317358016968,0.8992555737495422
right,0.7777534127235413,0.5524072051048279,0.12396770715713501,0.9997614026069641,0.37834474444389343,0.35299474000930786,-0.4939402937889099,0.9999738335609436,0.8124513626098633,0.9494068622589111,0.5363077521324158,0.5371624827384949,0.14082352817058563,0.7693523168563843,-0.5944551229476929,0.9064761996269226
